395.28	1262.38
396.58	1241.07
397.88	1198.04
399.18	1186.86
400.49	1167.88
401.80	1149.36
403.10	1154.51
404.40	1126.65
405.70	1083.71
407.02	1105.09
408.32	1073.70
409.62	1080.06
410.92	1081.44
412.24	1070.57
413.54	1048.94
414.84	1064.90
416.15	1059.84
417.46	1051.03
418.76	1034.11
420.07	1031.63
421.38	1026.19
422.68	1027.21
423.98	1042.78
425.30	1088.73
426.60	1048.68
427.91	1054.98
429.22	1061.75
430.52	1024.10
431.83	1025.97
433.14	1067.25
434.44	1033.77
435.76	1065.10
437.06	1038.12
438.37	1020.20
439.68	1040.78
440.98	1009.18
442.30	1010.27
443.60	963.21
444.91	1000.36
446.22	986.25
447.53	998.25
448.84	932.16
450.15	992.58
451.46	976.62
452.76	1025.80
454.08	1014.85
455.38	1053.87
456.70	1082.49
458.00	1042.19
459.32	1099.68
460.63	1054.75
461.94	1047.40
463.25	1046.47
464.56	1048.75
465.87	1099.25
467.18	1109.25
468.49	1100.45
469.80	1123.00
471.12	1103.50
472.42	1113.53
473.74	1122.92
475.05	1132.26
476.36	1126.58
477.68	1142.94
478.99	1145.02
480.30	1160.24
481.61	1141.25
482.92	1172.44
484.24	1157.56
485.55	1166.24
486.86	1147.75
488.18	1134.53
489.49	1133.70
490.80	1154.46
492.12	1182.20
493.43	1163.73
494.74	1194.27
496.06	1182.75
497.37	1207.41
498.69	1199.11
500.00	1232.05
501.32	1215.64
502.63	1221.92
503.94	1258.58
505.26	1272.08
506.58	1268.95
507.89	1337.88
509.20	1351.05
510.52	1393.10
511.84	1430.70
513.15	1482.57
514.47	1506.65
515.79	1581.68
517.10	1592.45
518.42	1630.02
519.73	1706.63
521.05	1804.67
522.37	1807.70
523.68	1886.02
525.00	1963.97
526.32	2003.61
527.64	2067.30
528.95	2120.25
530.27	2154.39
531.59	2208.62
532.90	2286.58
534.22	2296.08
535.54	2338.57
536.86	2399.37
538.18	2452.22
539.50	2450.57
540.81	2472.49
542.13	2506.13
543.45	2570.78
544.77	2613.21
546.09	2652.29
547.41	2697.08
548.73	2704.45
550.05	2764.38
551.37	2817.37
552.69	2863.30
554.01	2891.42
555.33	2903.13
556.65	2903.76
557.97	2909.64
559.29	2956.31
560.61	2921.69
561.93	2887.37
563.25	2933.78
564.57	2962.94
565.89	2907.73
567.21	2947.12
568.54	2912.99
569.86	2921.20
