395.28	1132.43
396.58	1140.30
397.88	1095.29
399.18	1068.25
400.49	1046.60
401.80	1048.13
403.10	1022.54
404.40	1030.35
405.70	1006.77
407.02	1005.91
408.32	988.47
409.62	978.12
410.92	962.26
412.24	971.87
413.54	957.54
414.84	946.49
416.15	1001.08
417.46	989.06
418.76	940.15
420.07	938.55
421.38	935.49
422.68	951.43
423.98	948.67
425.30	936.39
426.60	933.48
427.91	926.60
429.22	938.34
430.52	951.64
431.83	936.45
433.14	917.44
434.44	929.98
435.76	906.59
437.06	903.23
438.37	925.26
439.68	892.32
440.98	932.10
442.30	895.75
443.60	875.81
444.91	881.53
446.22	872.39
447.53	871.87
448.84	881.46
450.15	902.42
451.46	876.92
452.76	940.71
454.08	916.93
455.38	947.45
456.70	945.04
458.00	927.20
459.32	960.07
460.63	935.63
461.94	946.48
463.25	970.08
464.56	979.53
465.87	959.65
467.18	979.70
468.49	963.28
469.80	974.13
471.12	1008.23
472.42	1005.54
473.74	1033.03
475.05	1026.97
476.36	1016.95
477.68	1047.00
478.99	1015.75
480.30	1054.34
481.61	1031.53
482.92	1035.39
484.24	1015.63
485.55	1065.14
486.86	1031.38
488.18	1027.28
489.49	1007.71
490.80	1030.86
492.12	1036.08
493.43	1073.33
494.74	1056.15
496.06	1034.20
497.37	1042.51
498.69	1052.37
500.00	1047.82
501.32	1092.10
502.63	1081.24
503.94	1096.36
505.26	1096.66
506.58	1153.44
507.89	1165.44
509.20	1188.67
510.52	1230.36
511.84	1280.12
513.15	1334.11
514.47	1366.83
515.79	1406.66
517.10	1443.86
518.42	1546.51
519.73	1576.60
521.05	1650.73
522.37	1713.70
523.68	1771.98
525.00	1847.66
526.32	1907.56
527.64	1957.06
528.95	2000.44
530.27	2072.76
531.59	2131.03
532.90	2204.83
534.22	2212.88
535.54	2248.90
536.86	2332.45
538.18	2350.84
539.50	2382.46
540.81	2443.08
542.13	2470.92
543.45	2486.48
544.77	2544.94
546.09	2553.54
547.41	2587.66
548.73	2610.69
550.05	2657.76
551.37	2700.24
552.69	2726.57
554.01	2762.00
555.33	2759.84
556.65	2739.94
557.97	2754.97
559.29	2765.74
560.61	2756.32
561.93	2760.19
563.25	2766.43
564.57	2745.32
565.89	2749.44
567.21	2725.31
568.54	2730.82
569.86	2698.34
571.18	2700.05
572.50	2625.05
573.82	2651.10
575.14	2618.78
576.47	2618.84
577.79	2575.23
579.11	2593.10
580.43	2574.89
581.76	2579.51
583.08	2537.24
584.40	2521.19
585.73	2560.39
587.05	2526.81
588.37	2552.37
589.70	2529.27
591.02	2562.01
592.34	2587.81
593.67	2596.56
594.99	2586.74
596.32	2611.68
597.64	2593.32
598.96	2632.92
600.29	2611.31
601.62	2642.39
602.94	2624.27
604.26	2594.93
605.59	2613.66
606.92	2589.30
608.24	2549.79
609.57	2562.23
610.89	2555.14
612.22	2517.47
613.54	2501.77
614.87	2503.89
616.19	2486.30
617.52	2473.03
618.85	2450.77
620.17	2450.87
621.50	2471.53
622.83	2443.35
624.16	2461.22
625.48	2464.87
626.81	2429.31
628.14	2480.59
629.46	2440.71
630.79	2466.20
632.12	2459.84
633.45	2429.60
634.78	2463.57
636.10	2399.40
637.43	2360.70
638.76	2372.74
640.09	2332.38
641.42	2296.90
642.75	2262.96
644.08	2185.54
645.40	2186.54
646.74	2146.97
648.07	2103.17
649.40	2060.61
650.72	2054.99
652.06	2046.82
653.38	2000.15
654.71	1980.01
656.04	1964.53
657.38	1940.01
658.70	1919.75
660.04	1881.82
661.36	1837.78
662.70	1816.81
664.03	1747.31
665.36	1743.39
666.69	1699.73
668.03	1672.55
669.36	1652.94
670.68	1617.25
672.02	1605.42
673.35	1584.67
674.68	1575.76
676.02	1575.22
677.34	1512.29
678.68	1516.43
680.02	1501.99
681.34	1519.68
682.68	1492.20
684.01	1494.17
685.34	1557.66
686.68	1603.53
688.01	1632.06
689.34	1714.30
690.68	1782.39
692.02	1821.10
693.34	1969.26
694.68	2049.10
696.02	2213.08
697.35	2354.85
698.68	2489.83
700.02	2614.89
701.36	2746.48
702.68	2895.24
704.03	3041.76
705.36	3168.04
706.70	3297.55
708.03	3429.13
709.36	3553.94
710.70	3664.69
712.04	3789.22
713.38	3933.42
714.71	4033.78
716.04	4201.87
717.38	4318.67
718.71	4439.57
720.06	4573.44
721.40	4672.37
722.72	4794.23
724.06	4911.52
725.40	5033.28
726.74	5134.89
728.08	5230.79
729.42	5359.13
730.76	5411.76
732.10	5533.16
733.43	5620.99
734.76	5694.58
736.10	5781.72
737.44	5830.34
738.79	5893.80
740.12	5940.62
741.46	6007.81
742.80	6047.98
744.14	6112.72
745.47	6149.29
746.82	6162.17
748.16	6165.46
749.50	6208.73
750.84	6234.22
752.18	6221.62
753.52	6204.45
754.86	6250.15
756.20	6233.71
757.54	6264.82
758.88	6224.04
760.21	6286.75
761.56	6288.31
762.90	6273.96
764.24	6273.38
765.58	6303.58
766.92	6305.14
768.26	6296.21
769.60	6321.92
770.95	6340.53
772.30	6362.96
773.64	6388.27
774.97	6351.55
776.32	6368.63
777.66	6354.19
779.00	6363.64
780.34	6382.33
781.69	6396.00
783.04	6392.07
784.38	6407.85
785.71	6402.64
787.06	6393.73
788.40	6387.58
789.75	6372.57
791.10	6401.89
792.44	6373.15
793.79	6358.95
795.12	6321.56
796.47	6308.03
797.82	6287.50
799.16	6269.40
800.50	6249.32
801.85	6196.01
803.20	6193.32
804.54	6161.78
805.88	6111.58
807.23	6121.26
808.58	6135.03
809.92	6102.54
811.26	6115.39
812.62	6108.68
813.96	6093.94
815.30	6106.47
816.66	6102.95
818.00	6066.06
819.34	6098.52
820.70	6079.53
822.04	6076.15
823.38	6071.62
824.74	6049.51
826.08	6068.13
827.42	6034.50
828.78	6021.32
830.12	6004.54
831.47	5985.59
832.82	5977.76
834.16	5964.47
835.52	5906.60
836.86	5896.26
838.21	5872.84
839.56	5851.54
840.91	5820.07
842.26	5840.52
843.61	5804.29
844.96	5777.77
846.30	5802.59
847.66	5782.84
849.00	5773.34
850.36	5763.70
851.70	5726.94
853.06	5733.39
854.40	5759.03
855.76	5724.24
857.10	5742.34
858.46	5750.09
859.81	5765.46
861.16	5759.57
862.51	5798.38
863.86	5788.06
865.21	5815.93
866.56	5843.28
867.92	5860.39
869.26	5900.04
870.62	5914.78
871.97	5972.45
873.32	5983.28
874.68	6026.88
876.03	6045.99
877.38	6089.06
878.73	6121.30
880.08	6173.13
881.44	6184.74
882.79	6235.36
884.14	6261.42
885.50	6307.66
886.85	6330.82
888.20	6340.79
889.56	6368.06
890.91	6380.92
892.26	6426.19
893.62	6432.74
894.97	6502.54
896.33	6419.35
897.68	6465.80
899.04	6470.51
900.39	6500.04
901.74	6549.14
903.10	6523.64
904.46	6527.28
905.81	6533.11
907.17	6531.03
908.52	6544.35
909.88	6576.57
911.23	6563.20
912.59	6559.30
913.94	6615.04
915.30	6611.04
916.66	6590.50
918.02	6633.06
919.37	6643.47
920.73	6626.36
922.08	6638.99
923.44	6628.15
924.80	6684.99
926.16	6654.60
927.51	6654.93
928.87	6639.67
930.23	6696.68
931.59	6678.53
932.94	6700.24
934.30	6677.03
935.66	6714.51
937.02	6713.09
938.38	6711.60
939.74	6716.32
941.10	6706.89
942.45	6714.86
943.81	6712.40
945.17	6707.22
946.53	6711.48
947.89	6734.61
949.25	6768.00
950.61	6733.90
951.97	6754.57
953.33	6756.15
954.69	6775.64
956.05	6753.24
957.41	6693.14
958.77	6662.27
960.13	6653.15
961.49	6631.29
962.85	6581.24
964.21	6592.56
965.58	6527.39
966.94	6563.03
968.30	6608.63
969.66	6676.87
971.02	6799.71
972.38	6939.28
973.74	7150.66
975.11	7325.30
976.47	7462.11
977.83	7647.48
979.20	7862.22
980.56	8029.31
981.92	8214.16
983.28	8420.36
984.65	8671.90
986.01	8856.91
987.37	9057.21
988.74	9274.67
990.10	9456.88
991.46	9617.34
992.83	9709.27
994.19	9859.35
995.56	9894.83
996.92	9938.54
998.29	9941.25
999.65	9971.90
1001.01	9977.83
1002.38	9979.20
1003.74	9968.94
1005.11	9990.55
1006.47	10001.02
1007.84	9990.58
1009.20	9995.84
1010.57	9988.96
