395.28	997.03
396.58	983.92
397.88	968.50
399.18	938.80
400.49	936.56
401.80	923.75
403.10	915.58
404.40	909.30
405.70	888.51
407.02	871.15
408.32	872.33
409.62	872.65
410.92	859.01
412.24	867.61
413.54	848.88
414.84	836.80
416.15	828.69
417.46	815.06
418.76	833.82
420.07	825.78
421.38	831.19
422.68	831.09
423.98	837.36
425.30	826.38
426.60	836.26
427.91	809.85
429.22	834.92
430.52	831.91
431.83	829.56
433.14	798.67
434.44	804.71
435.76	801.92
437.06	782.72
438.37	792.29
439.68	795.22
440.98	772.12
442.30	789.72
443.60	754.29
444.91	765.44
446.22	749.41
447.53	751.48
448.84	750.89
450.15	756.37
451.46	750.82
452.76	777.27
454.08	771.87
455.38	791.20
456.70	809.43
458.00	807.01
459.32	801.74
460.63	815.38
461.94	832.14
463.25	819.25
464.56	835.72
465.87	829.93
467.18	825.34
468.49	828.97
469.80	847.47
471.12	851.74
472.42	856.29
473.74	845.74
475.05	862.30
476.36	852.69
477.68	864.34
478.99	861.46
480.30	862.98
481.61	847.86
482.92	855.69
484.24	859.21
485.55	862.27
486.86	854.93
488.18	851.33
489.49	857.97
490.80	891.49
492.12	855.93
493.43	872.62
494.74	878.01
496.06	880.51
497.37	890.18
498.69	879.38
500.00	886.51
501.32	880.89
502.63	913.19
503.94	919.42
505.26	918.14
506.58	954.76
507.89	974.31
509.20	1002.00
510.52	1043.61
511.84	1054.16
513.15	1119.65
514.47	1169.28
515.79	1221.87
517.10	1283.11
518.42	1346.40
519.73	1402.91
521.05	1458.88
522.37	1542.93
523.68	1624.74
525.00	1683.22
526.32	1752.41
527.64	1814.41
528.95	1879.62
530.27	1953.47
531.59	1995.70
532.90	2075.05
534.22	2084.78
535.54	2145.16
536.86	2183.47
538.18	2219.57
539.50	2255.08
540.81	2294.97
542.13	2336.83
543.45	2357.43
544.77	2398.48
546.09	2435.34
547.41	2476.71
548.73	2480.44
550.05	2525.96
551.37	2560.45
552.69	2593.79
554.01	2598.76
555.33	2593.31
556.65	2596.11
557.97	2606.30
559.29	2599.62
560.61	2570.00
561.93	2557.30
563.25	2561.95
564.57	2531.97
565.89	2491.66
567.21	2469.98
568.54	2444.46
569.86	2403.45
571.18	2368.14
572.50	2327.31
573.82	2309.90
575.14	2273.73
576.47	2245.91
577.79	2221.38
579.11	2190.63
580.43	2173.14
581.76	2147.51
583.08	2125.71
584.40	2099.50
585.73	2100.81
587.05	2085.46
588.37	2083.71
589.70	2074.74
591.02	2085.02
592.34	2084.90
593.67	2087.46
594.99	2088.13
596.32	2099.83
597.64	2101.68
598.96	2077.86
600.29	2082.71
601.62	2100.38
602.94	2073.69
604.26	2055.35
605.59	2047.01
606.92	2009.15
608.24	2002.87
609.57	1955.08
610.89	1941.97
612.22	1911.21
613.54	1885.61
614.87	1864.88
616.19	1832.48
617.52	1814.79
618.85	1798.51
620.17	1783.29
621.50	1788.25
622.83	1776.26
624.16	1777.92
625.48	1775.16
626.81	1765.31
628.14	1755.76
629.46	1773.07
630.79	1757.59
632.12	1745.88
633.45	1738.21
634.78	1704.16
636.10	1682.04
637.43	1671.47
638.76	1645.49
640.09	1607.60
641.42	1576.77
642.75	1549.81
644.08	1517.68
645.40	1487.15
646.74	1436.38
648.07	1421.84
649.40	1381.55
650.72	1383.23
652.06	1365.35
653.38	1333.31
654.71	1307.81
656.04	1287.34
657.38	1270.67
658.70	1242.20
660.04	1213.12
661.36	1175.23
662.70	1160.56
664.03	1134.53
665.36	1114.03
666.69	1091.31
668.03	1061.86
669.36	1056.18
670.68	1035.57
672.02	1016.03
673.35	1012.47
674.68	988.70
676.02	990.84
677.34	984.34
678.68	1000.81
680.02	967.74
681.34	969.86
682.68	975.10
684.01	974.81
685.34	1001.30
686.68	1014.48
688.01	1051.24
689.34	1124.59
690.68	1168.42
692.02	1255.67
693.34	1377.28
694.68	1487.17
696.02	1618.92
697.35	1785.19
698.68	1934.78
700.02	2115.41
701.36	2276.20
702.68	2454.63
704.03	2625.03
705.36	2772.25
706.70	2943.53
708.03	3100.95
709.36	3265.30
710.70	3415.61
712.04	3567.15
713.38	3722.04
714.71	3869.87
716.04	4033.64
717.38	4186.70
718.71	4338.02
720.06	4479.79
721.40	4642.18
722.72	4788.38
724.06	4906.59
725.40	5043.99
726.74	5174.32
728.08	5300.28
729.42	5423.07
730.76	5528.18
732.10	5640.77
733.43	5745.51
734.76	5830.37
736.10	5934.86
737.44	5992.35
738.79	6080.45
740.12	6148.69
741.46	6213.82
