395.28	1490.50
396.58	1455.02
397.88	1436.74
399.18	1408.68
400.49	1391.53
401.80	1365.35
403.10	1354.62
404.40	1349.71
405.70	1322.63
407.02	1315.35
408.32	1302.32
409.62	1302.50
410.92	1300.05
412.24	1258.04
413.54	1270.12
414.84	1278.32
416.15	1268.57
417.46	1274.86
418.76	1258.13
420.07	1277.44
421.38	1264.80
422.68	1262.72
423.98	1264.48
425.30	1283.15
426.60	1275.74
427.91	1264.39
429.22	1275.48
430.52	1271.08
431.83	1271.21
433.14	1254.04
434.44	1254.27
435.76	1249.37
437.06	1254.69
438.37	1257.98
439.68	1254.45
440.98	1242.50
442.30	1225.81
443.60	1234.55
444.91	1209.98
446.22	1214.73
447.53	1220.54
448.84	1230.86
450.15	1216.72
451.46	1238.39
452.76	1259.86
454.08	1276.53
455.38	1276.53
456.70	1298.98
458.00	1329.53
459.32	1306.80
460.63	1327.58
461.94	1343.32
463.25	1348.14
464.56	1350.27
465.87	1372.76
467.18	1369.05
468.49	1395.43
469.80	1397.40
471.12	1410.94
472.42	1419.83
473.74	1428.29
475.05	1426.48
476.36	1443.39
477.68	1433.34
478.99	1456.50
480.30	1451.34
481.61	1473.93
482.92	1461.25
484.24	1462.38
485.55	1473.93
486.86	1472.87
488.18	1497.64
489.49	1490.04
490.80	1498.51
492.12	1524.41
493.43	1505.33
494.74	1522.46
496.06	1528.51
497.37	1524.97
498.69	1536.28
500.00	1527.65
501.32	1565.72
502.63	1591.86
503.94	1604.53
505.26	1630.65
506.58	1641.78
507.89	1656.60
509.20	1698.96
510.52	1740.65
511.84	1768.45
513.15	1823.85
514.47	1864.88
515.79	1885.45
517.10	1934.20
518.42	1988.07
519.73	2041.95
521.05	2074.62
522.37	2130.43
523.68	2170.04
525.00	2239.21
526.32	2266.51
527.64	2303.61
528.95	2362.23
530.27	2396.86
531.59	2442.46
532.90	2484.97
534.22	2528.32
535.54	2582.59
536.86	2603.30
538.18	2641.84
539.50	2674.22
540.81	2748.85
542.13	2763.21
543.45	2809.94
544.77	2845.24
546.09	2882.56
547.41	2942.72
548.73	2975.68
550.05	2992.93
551.37	3063.67
552.69	3094.80
554.01	3146.47
555.33	3169.22
556.65	3191.11
557.97	3215.92
559.29	3243.12
560.61	3265.48
561.93	3309.47
563.25	3336.76
564.57	3356.40
565.89	3377.00
567.21	3403.10
568.54	3436.48
569.86	3429.42
571.18	3462.57
572.50	3474.81
573.82	3504.25
575.14	3526.09
576.47	3555.73
577.79	3587.18
579.11	3602.09
580.43	3613.93
581.76	3631.16
583.08	3658.69
584.40	3687.14
585.73	3708.49
587.05	3708.74
588.37	3714.39
589.70	3750.50
591.02	3796.88
592.34	3842.47
593.67	3870.53
594.99	3903.48
596.32	3926.10
597.64	3958.29
598.96	3996.85
600.29	4016.80
601.62	4031.61
602.94	4050.50
604.26	4058.66
605.59	4062.40
606.92	4116.51
608.24	4103.37
609.57	4099.05
610.89	4104.63
612.22	4120.11
613.54	4111.96
614.87	4105.26
616.19	4122.99
617.52	4121.09
618.85	4144.71
620.17	4164.40
621.50	4165.11
622.83	4208.23
624.16	4214.17
625.48	4221.21
626.81	4240.07
628.14	4265.46
629.46	4273.24
630.79	4292.13
632.12	4266.43
633.45	4291.39
634.78	4279.51
636.10	4248.19
637.43	4218.92
638.76	4184.15
640.09	4166.38
641.42	4123.62
642.75	4074.10
644.08	4043.60
645.40	4005.75
646.74	3955.71
648.07	3926.60
649.40	3874.13
650.72	3852.59
652.06	3823.22
653.38	3772.69
654.71	3752.37
656.04	3712.60
657.38	3677.78
658.70	3618.46
660.04	3571.06
661.36	3529.64
662.70	3482.37
664.03	3429.41
665.36	3365.04
666.69	3305.45
668.03	3256.96
669.36	3187.68
670.68	3143.47
672.02	3078.52
673.35	3064.71
674.68	3042.04
676.02	3025.66
677.34	2987.53
678.68	2982.93
680.02	2963.47
681.34	2981.37
682.68	2955.70
684.01	2983.48
685.34	3012.18
686.68	3057.33
688.01	3132.91
689.34	3196.61
690.68	3278.25
692.02	3371.25
693.34	3468.64
694.68	3566.04
696.02	3645.38
697.35	3731.15
698.68	3815.96
700.02	3910.74
701.36	3974.56
702.68	4041.38
704.03	4115.19
705.36	4191.26
706.70	4213.81
708.03	4278.19
709.36	4328.53
710.70	4392.65
712.04	4428.81
713.38	4481.10
714.71	4533.86
716.04	4593.88
717.38	4648.77
718.71	4693.79
720.06	4760.58
721.40	4804.57
722.72	4865.22
724.06	4921.12
725.40	4976.94
726.74	5026.71
728.08	5074.21
729.42	5118.05
730.76	5182.80
732.10	5240.27
733.43	5268.93
734.76	5309.58
736.10	5359.38
737.44	5399.31
738.79	5441.32
740.12	5473.35
741.46	5515.88
742.80	5553.44
744.14	5572.56
745.47	5600.37
746.82	5602.38
748.16	5637.41
749.50	5649.38
750.84	5654.15
752.18	5676.52
753.52	5679.46
754.86	5669.27
756.20	5696.51
757.54	5704.63
758.88	5706.21
760.21	5711.37
761.56	5733.38
762.90	5746.65
764.24	5771.49
765.58	5788.77
766.92	5802.70
768.26	5816.29
769.60	5828.22
770.95	5848.87
772.30	5869.84
773.64	5885.47
774.97	5908.43
776.32	5923.29
777.66	5940.67
779.00	5963.07
780.34	5998.56
781.69	6000.17
783.04	6017.34
784.38	6028.52
785.71	6034.52
787.06	6046.35
788.40	6052.01
789.75	6062.67
791.10	6062.67
792.44	6060.74
793.79	6044.28
795.12	6046.00
796.47	6028.20
797.82	6022.03
799.16	5991.79
800.50	6006.78
801.85	5987.00
803.20	5978.45
804.54	5952.93
805.88	5940.03
807.23	5924.81
808.58	5928.16
809.92	5922.68
811.26	5935.99
812.62	5943.28
813.96	5937.70
815.30	5951.14
816.66	5956.04
818.00	5974.95
819.34	5965.11
820.70	5950.45
822.04	5976.24
823.38	5975.75
824.74	5957.89
826.08	5945.96
827.42	5965.44
828.78	5953.93
830.12	5935.41
831.47	5936.75
832.82	5927.13
834.16	5899.51
835.52	5906.97
836.86	5894.72
838.21	5879.35
839.56	5856.48
840.91	5844.82
842.26	5846.45
843.61	5842.60
844.96	5839.58
846.30	5836.42
847.66	5839.60
849.00	5826.60
850.36	5850.47
851.70	5856.25
853.06	5838.15
854.40	5838.59
855.76	5839.71
857.10	5863.48
858.46	5874.15
859.81	5883.00
861.16	5906.12
862.51	5915.90
863.86	5943.88
865.21	5966.93
866.56	6001.07
867.92	6034.72
869.26	6079.57
870.62	6103.48
871.97	6149.80
873.32	6194.82
874.68	6245.57
876.03	6274.46
877.38	6324.53
878.73	6363.55
880.08	6399.22
881.44	6452.96
882.79	6484.83
884.14	6545.88
885.50	6588.68
886.85	6632.10
888.20	6652.52
889.56	6691.24
890.91	6732.92
892.26	6744.61
893.62	6772.88
894.97	6791.06
896.33	6808.28
897.68	6858.00
899.04	6872.30
900.39	6881.91
901.74	6905.75
903.10	6919.49
904.46	6931.57
905.81	6931.99
907.17	6955.94
908.52	6960.00
909.88	7004.42
911.23	7019.01
912.59	7040.39
913.94	7045.35
915.30	7055.25
916.66	7084.40
918.02	7105.90
919.37	7106.85
920.73	7127.43
922.08	7134.92
923.44	7150.94
924.80	7156.03
926.16	7164.48
927.51	7172.23
928.87	7179.78
930.23	7199.79
931.59	7203.13
932.94	7212.50
934.30	7224.79
935.66	7256.97
937.02	7262.36
938.38	7270.72
939.74	7257.68
941.10	7278.09
942.45	7274.84
943.81	7291.06
945.17	7305.32
946.53	7317.98
947.89	7340.46
949.25	7368.85
950.61	7361.63
951.97	7422.32
953.33	7406.75
954.69	7431.85
956.05	7395.62
957.41	7365.43
958.77	7337.45
960.13	7298.80
961.49	7273.61
962.85	7238.05
964.21	7254.52
965.58	7234.60
966.94	7234.72
968.30	7301.90
969.66	7405.13
971.02	7535.37
972.38	7709.23
973.74	7908.68
975.11	8087.77
976.47	8243.10
977.83	8447.05
979.20	8670.16
980.56	8840.90
981.92	9020.72
983.28	9190.98
984.65	9338.00
986.01	9466.13
987.37	9584.58
988.74	9685.88
990.10	9757.40
991.46	9829.46
992.83	9877.97
994.19	9914.17
995.56	9927.89
996.92	9949.65
998.29	9973.98
999.65	9966.11
1001.01	9979.07
1002.38	9978.65
1003.74	10002.28
1005.11	10002.89
1006.47	9976.33
1007.84	9988.47
1009.20	9988.97
1010.57	10001.58
